Description,Author,Recipient,Date,Year,Location,Origin,Destination
"20 Apr 1645: Dury, Dorothy Moore (née King), 1612-1664 (The Hague, South Holland, Netherlands) to Hartlib, Samuel, 1600-1662 (London, England, United Kingdom)","Dury, Dorothy Moore (née King), 1612-1664","Hartlib, Samuel, 1600-1662",1645-04-20T00:00:00Z,1645,"Sheffield University Library, SUL, Sheffield, England, United Kingdom","The Hague, South Holland, Netherlands","London, England, United Kingdom"
"5 May 1645: Dury, Dorothy Moore (née King), 1612-1664 (Rotterdam, South Holland, Netherlands) to Hartlib, Samuel, 1600-1662 (London, England, United Kingdom)","Dury, Dorothy Moore (née King), 1612-1664","Hartlib, Samuel, 1600-1662",1645-05-05T00:00:00Z,1645,"Sheffield University Library, SUL, Sheffield, England, United Kingdom","Rotterdam, South Holland, Netherlands","London, England, United Kingdom"
"27 May 1645: Dury, Dorothy Moore (née King), 1612-1664 (Rotterdam, South Holland, Netherlands) to Hartlib, Samuel, 1600-1662 (London, England, United Kingdom)","Dury, Dorothy Moore (née King), 1612-1664","Hartlib, Samuel, 1600-1662",1645-05-27T00:00:00Z,1645,"Sheffield University Library, SUL, Sheffield, England, United Kingdom","Rotterdam, South Holland, Netherlands","London, England, United Kingdom"
"21 Jun 1645: Dury, Dorothy Moore (née King), 1612-1664 (Rotterdam, South Holland, Netherlands) to Hartlib, Samuel, 1600-1662 (London, England, United Kingdom)","Dury, Dorothy Moore (née King), 1612-1664","Hartlib, Samuel, 1600-1662",1645-06-21T00:00:00Z,1645,"Sheffield University Library, SUL, Sheffield, England, United Kingdom","Rotterdam, South Holland, Netherlands","London, England, United Kingdom"
"22 Jun 1645: Dury, Dorothy Moore (née King), 1612-1664 (Rotterdam, South Holland, Netherlands) to Hartlib, Samuel, 1600-1662 (London, England, United Kingdom)","Dury, Dorothy Moore (née King), 1612-1664","Hartlib, Samuel, 1600-1662",1645-06-22T00:00:00Z,1645,"Sheffield University Library, SUL, Sheffield, England, United Kingdom","Rotterdam, South Holland, Netherlands","London, England, United Kingdom"
"13 Feb 1647: March, Elizabeth, fl. 1634-1647 (London, England, United Kingdom) to Ashmole, Elias, 1617-1692 (London, England, United Kingdom)","March, Elizabeth, fl. 1634-1647","Ashmole, Elias, 1617-1692",1647-02-13T00:00:00Z,1647,,"London, England, United Kingdom","London, England, United Kingdom"
"21 Apr 1647: March, Elizabeth, fl. 1634-1647 (France) to Ashmole, Elias, 1617-1692 (London, England, United Kingdom)","March, Elizabeth, fl. 1634-1647","Ashmole, Elias, 1617-1692",1647-04-21T00:00:00Z,1647,,France,"London, England, United Kingdom"
"24 Apr 1647: March, Elizabeth, fl. 1634-1647 (France) to Ashmole, Elias, 1617-1692 (London, England, United Kingdom)","March, Elizabeth, fl. 1634-1647","Ashmole, Elias, 1617-1692",1647-04-24T00:00:00Z,1647,,France,"London, England, United Kingdom"
"16 May 1649: Collins, Marria, fl. 1649 to Dutch Church in London, Ministers and Elders of the (London, England, United Kingdom)","Collins, Marria, fl. 1649","Dutch Church in London, Ministers and Elders of the",1649-05-16T00:00:00Z,1649,,,"London, England, United Kingdom"
"22 Jun 1649: Laren, Elizabeth van, fl. 1649 (Utrecht, Utrecht, Netherlands) to Abeele, Jan van den, fl. 1624-1649 (London, England, United Kingdom)","Laren, Elizabeth van, fl. 1649","Abeele, Jan van den, fl. 1624-1649",1649-06-22T00:00:00Z,1649,,"Utrecht, Utrecht, Netherlands","London, England, United Kingdom"
